student_id,class,subtopic_id,quiz_id,question_id,question_level,question_level_code,marked,total_marks,weighted_mark,score,student_category,diagnostic_test_action,subtopic_quiz_action
9527,8.0,589,1ffca443-87fe-4419-919f-f669674a4420,6245,evaluate,5,0,7,0,0.14605403372406445,low,recommend failed subtopic materials,recommend analyze questions
9527,8.0,589,1ffca443-87fe-4419-919f-f669674a4420,6246,evaluate,5,1,7,5,0.14605403372406445,low,recommend failed subtopic materials,recommend create questions
9527,8.0,589,1ffca443-87fe-4419-919f-f669674a4420,6247,evaluate,5,0,7,0,0.14605403372406445,low,recommend failed subtopic materials,recommend analyze questions
9527,8.0,589,1ffca443-87fe-4419-919f-f669674a4420,6248,evaluate,5,0,7,0,0.14605403372406445,low,recommend failed subtopic materials,recommend analyze questions
9527,8.0,589,1ffca443-87fe-4419-919f-f669674a4420,6249,evaluate,5,0,7,0,0.14605403372406445,low,recommend failed subtopic materials,recommend analyze questions
9527,8.0,589,1ffca443-87fe-4419-919f-f669674a4420,6250,evaluate,5,1,7,5,0.14605403372406445,low,recommend failed subtopic materials,recommend create questions
9527,8.0,617,06356b77-bdf4-4ea7-b071-8dfff290a9b4,6430,evaluate,5,1,4,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,617,06356b77-bdf4-4ea7-b071-8dfff290a9b4,6431,evaluate,5,1,4,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,617,06356b77-bdf4-4ea7-b071-8dfff290a9b4,6432,evaluate,5,1,4,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,617,06356b77-bdf4-4ea7-b071-8dfff290a9b4,6433,evaluate,5,1,4,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,617,ce067cd7-1047-4094-8041-cc3e83f730a8,6430,evaluate,5,1,2,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,617,ce067cd7-1047-4094-8041-cc3e83f730a8,6431,evaluate,5,1,2,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,618,6ab00eaf-a324-4d14-8110-1eae10be1ea2,6434,evaluate,5,1,5,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,618,6ab00eaf-a324-4d14-8110-1eae10be1ea2,6435,evaluate,5,1,5,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,618,6ab00eaf-a324-4d14-8110-1eae10be1ea2,6436,evaluate,5,1,5,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,618,6ab00eaf-a324-4d14-8110-1eae10be1ea2,6437,evaluate,5,1,5,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,618,6ab00eaf-a324-4d14-8110-1eae10be1ea2,6438,evaluate,5,1,5,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9527,8.0,618,a776dc5c-0a78-4d83-9194-985e4517b807,6434,evaluate,5,0,1,0,0.0,low,recommend failed subtopic materials,recommend analyze questions
9533,8.0,615,7924dca6-f3d2-4ced-8046-2b4a73e2c8b3,6415,evaluate,5,1,7,5,0.2921080674481289,low,recommend failed subtopic materials,recommend create questions
9533,8.0,615,7924dca6-f3d2-4ced-8046-2b4a73e2c8b3,6416,evaluate,5,1,7,5,0.2921080674481289,low,recommend failed subtopic materials,recommend create questions
9533,8.0,615,7924dca6-f3d2-4ced-8046-2b4a73e2c8b3,6417,evaluate,5,0,7,0,0.2921080674481289,low,recommend failed subtopic materials,recommend analyze questions
9533,8.0,615,7924dca6-f3d2-4ced-8046-2b4a73e2c8b3,6418,evaluate,5,1,7,5,0.2921080674481289,low,recommend failed subtopic materials,recommend create questions
9533,8.0,615,7924dca6-f3d2-4ced-8046-2b4a73e2c8b3,6419,evaluate,5,0,7,0,0.2921080674481289,low,recommend failed subtopic materials,recommend analyze questions
9533,8.0,615,7924dca6-f3d2-4ced-8046-2b4a73e2c8b3,6420,evaluate,5,0,7,0,0.2921080674481289,low,recommend failed subtopic materials,recommend analyze questions
9533,8.0,615,7924dca6-f3d2-4ced-8046-2b4a73e2c8b3,6421,evaluate,5,1,7,5,0.2921080674481289,low,recommend failed subtopic materials,recommend create questions
9540,8.0,615,717bae02-5326-4f84-b627-a7c9e09585d8,6415,evaluate,5,1,2,5,0.2555945590171128,low,recommend failed subtopic materials,recommend create questions
9540,8.0,615,717bae02-5326-4f84-b627-a7c9e09585d8,6416,evaluate,5,0,2,0,0.2555945590171128,low,recommend failed subtopic materials,recommend analyze questions
9549,8.0,599,ee0a9f42-6ec1-4643-a48f-b7112ba126e7,6298,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9549,8.0,599,ee0a9f42-6ec1-4643-a48f-b7112ba126e7,6299,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9549,8.0,599,ee0a9f42-6ec1-4643-a48f-b7112ba126e7,6300,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
9549,8.0,599,f7918231-9334-441e-b04f-c51854e70f9c,6298,evaluate,5,1,3,5,0.3407927453561504,mid,recommend failed subtopic materials,recommend create questions
9549,8.0,599,f7918231-9334-441e-b04f-c51854e70f9c,6299,evaluate,5,1,3,5,0.3407927453561504,mid,recommend failed subtopic materials,recommend create questions
9549,8.0,599,f7918231-9334-441e-b04f-c51854e70f9c,6300,evaluate,5,0,3,0,0.3407927453561504,mid,recommend failed subtopic materials,recommend analyze questions
9549,8.0,600,167c09e1-93aa-4443-9f94-d60bc79bfeb5,6301,apply,3,1,1,3,0.30671347082053535,mid,recommend failed subtopic materials,recommend analyze questions
9956,8.0,582,ba144824-ff91-4b0c-ab87-473b05e36727,6182,evaluate,5,0,1,0,0.0,low,recommend failed subtopic materials,recommend analyze questions
9957,8.0,610,cca9ebd9-76c5-4f23-96b6-419a3c0c4bb3,6377,remember,1,0,1,0,0.0,low,recommend failed subtopic materials,recommend prerequisite subtopic materials
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5773,remember,1,1,11,1,0.2974191232199131,low,recommend failed subtopic materials,recommend understand question
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5774,understand,2,1,11,2,0.2974191232199131,low,recommend failed subtopic materials,recommend apply questions
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5775,evaluate,5,1,11,5,0.2974191232199131,low,recommend failed subtopic materials,recommend create questions
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5776,evaluate,5,1,11,5,0.2974191232199131,low,recommend failed subtopic materials,recommend create questions
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5777,understand,2,1,11,2,0.2974191232199131,low,recommend failed subtopic materials,recommend apply questions
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5778,understand,2,1,11,2,0.2974191232199131,low,recommend failed subtopic materials,recommend apply questions
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5779,remember,1,1,11,1,0.2974191232199131,low,recommend failed subtopic materials,recommend understand question
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5780,understand,2,1,11,2,0.2974191232199131,low,recommend failed subtopic materials,recommend apply questions
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5781,evaluate,5,1,11,5,0.2974191232199131,low,recommend failed subtopic materials,recommend create questions
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5782,evaluate,5,1,11,5,0.2974191232199131,low,recommend failed subtopic materials,recommend create questions
11106,8.0,574,745daf5a-2ac2-4459-98d2-0c4b0f323457,5863,understand,2,1,11,2,0.2974191232199131,low,recommend failed subtopic materials,recommend apply questions
11106,8.0,574,c2af0e49-2fad-425c-9539-d6c1d57b9b4c,5773,remember,1,1,1,1,0.10223782360684511,low,recommend failed subtopic materials,recommend understand question
11106,8.0,589,30349a74-ae6f-47b6-8479-7220d18daaee,6244,evaluate,5,0,3,0,0.3407927453561504,mid,recommend failed subtopic materials,recommend analyze questions
11106,8.0,589,30349a74-ae6f-47b6-8479-7220d18daaee,6245,evaluate,5,1,3,5,0.3407927453561504,mid,recommend failed subtopic materials,recommend create questions
11106,8.0,589,30349a74-ae6f-47b6-8479-7220d18daaee,6246,evaluate,5,1,3,5,0.3407927453561504,mid,recommend failed subtopic materials,recommend create questions
11106,8.0,589,da362a0b-c635-4a7e-8d6c-ad38eef0f982,6244,evaluate,5,0,2,0,0.2555945590171128,low,recommend failed subtopic materials,recommend analyze questions
11106,8.0,589,da362a0b-c635-4a7e-8d6c-ad38eef0f982,6245,evaluate,5,1,2,5,0.2555945590171128,low,recommend failed subtopic materials,recommend create questions
11106,8.0,603,616487a6-38c6-4c78-ae86-9c5aaef082f1,6326,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11106,8.0,603,616487a6-38c6-4c78-ae86-9c5aaef082f1,6327,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11106,8.0,603,616487a6-38c6-4c78-ae86-9c5aaef082f1,6329,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11106,8.0,603,f4cda77e-32b2-4bc5-a818-29c0b957cb74,6326,evaluate,5,1,2,5,0.2555945590171128,low,recommend failed subtopic materials,recommend create questions
11106,8.0,603,f4cda77e-32b2-4bc5-a818-29c0b957cb74,6327,evaluate,5,0,2,0,0.2555945590171128,low,recommend failed subtopic materials,recommend analyze questions
11106,8.0,629,0,6514,apply,3,1,233,3,1.0,high,recommend high level questions for passed_subtopics,recommend analyze questions
11106,8.0,629,0,6515,apply,3,1,233,3,1.0,high,recommend high level questions for passed_subtopics,recommend analyze questions
11106,8.0,629,0,6516,evaluate,5,1,233,5,1.0,high,recommend high level questions for passed_subtopics,recommend create questions
11106,8.0,629,0,6517,evaluate,5,1,233,5,1.0,high,recommend high level questions for passed_subtopics,recommend create questions
11106,8.0,629,0,6518,evaluate,5,1,233,5,1.0,high,recommend high level questions for passed_subtopics,recommend create questions
11106,8.0,629,0,6519,evaluate,5,1,233,5,1.0,high,recommend high level questions for passed_subtopics,recommend create questions
11106,8.0,629,0,6520,evaluate,5,1,233,5,1.0,high,recommend high level questions for passed_subtopics,recommend create questions
11106,8.0,629,0,6521,evaluate,5,1,233,5,1.0,high,recommend high level questions for passed_subtopics,recommend create questions
11106,8.0,740,e339ee5b-8453-41c4-b77c-60e005b34f6c,6244,evaluate,5,0,1,0,0.0,low,recommend failed subtopic materials,recommend analyze questions
11108,8.0,581,3b0c8c86-5600-4ede-aa40-3dbbf624aedb,6172,analyze,4,1,3,4,0.4430305689629955,mid,recommend failed subtopic materials,recommend evaluate questions
11108,8.0,581,3b0c8c86-5600-4ede-aa40-3dbbf624aedb,6173,evaluate,5,1,3,5,0.4430305689629955,mid,recommend failed subtopic materials,recommend create questions
11108,8.0,581,3b0c8c86-5600-4ede-aa40-3dbbf624aedb,6174,analyze,4,1,3,4,0.4430305689629955,mid,recommend failed subtopic materials,recommend evaluate questions
11108,8.0,581,79a1f6d0-0726-4f1e-a93f-718670bc23ca,6172,analyze,4,1,1,4,0.40895129442738043,mid,recommend failed subtopic materials,recommend evaluate questions
11108,8.0,593,0cb07560-2024-458b-bbe4-b441570bb307,6279,apply,3,0,2,0,0.0,low,recommend failed subtopic materials,recommend understand questions
11108,8.0,593,0cb07560-2024-458b-bbe4-b441570bb307,6280,apply,3,0,2,0,0.0,low,recommend failed subtopic materials,recommend understand questions
11109,8.0,440,f32c0d89-1135-4db6-a367-e14d451f6c3f,6244,evaluate,5,0,1,0,0.0,low,recommend failed subtopic materials,recommend analyze questions
11109,8.0,589,a590c89b-bd00-47c5-a1f4-26f33dd3ffe4,6279,apply,3,1,2,3,0.30671347082053535,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,589,a590c89b-bd00-47c5-a1f4-26f33dd3ffe4,6280,apply,3,1,2,3,0.30671347082053535,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,593,6da68b0d-d398-4919-b110-fb5c758a90be,6279,apply,3,1,2,3,0.30671347082053535,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,593,6da68b0d-d398-4919-b110-fb5c758a90be,6280,apply,3,1,2,3,0.30671347082053535,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,593,7edf2899-d788-49e1-8593-cafe94073297,6279,apply,3,1,2,3,0.30671347082053535,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,593,7edf2899-d788-49e1-8593-cafe94073297,6280,apply,3,1,2,3,0.30671347082053535,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,593,f1b3c5d9-b12d-4d0b-ac61-7a1befcf63fb,6299,evaluate,5,1,2,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,593,f1b3c5d9-b12d-4d0b-ac61-7a1befcf63fb,6300,evaluate,5,1,2,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,599,f8fec9d2-1081-4357-8a41-ea29a2261607,6298,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,599,f8fec9d2-1081-4357-8a41-ea29a2261607,6299,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,599,f8fec9d2-1081-4357-8a41-ea29a2261607,6300,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,5524ee49-08c6-4620-ab90-e4528f73beb5,6332,evaluate,5,1,7,5,0.4819783112894127,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,5524ee49-08c6-4620-ab90-e4528f73beb5,6333,evaluate,5,1,7,5,0.4819783112894127,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,5524ee49-08c6-4620-ab90-e4528f73beb5,6334,evaluate,5,1,7,5,0.4819783112894127,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,5524ee49-08c6-4620-ab90-e4528f73beb5,6335,evaluate,5,1,7,5,0.4819783112894127,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,5524ee49-08c6-4620-ab90-e4528f73beb5,6336,evaluate,5,1,7,5,0.4819783112894127,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,5524ee49-08c6-4620-ab90-e4528f73beb5,6338,evaluate,5,1,7,5,0.4819783112894127,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,5524ee49-08c6-4620-ab90-e4528f73beb5,6339,apply,3,1,7,3,0.4819783112894127,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,604,e5c5c2cc-6fdc-4876-827b-88a379c88549,6332,evaluate,5,1,7,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,e5c5c2cc-6fdc-4876-827b-88a379c88549,6333,evaluate,5,1,7,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,e5c5c2cc-6fdc-4876-827b-88a379c88549,6334,evaluate,5,1,7,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,e5c5c2cc-6fdc-4876-827b-88a379c88549,6335,evaluate,5,0,7,0,0.40895129442738043,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,604,e5c5c2cc-6fdc-4876-827b-88a379c88549,6336,evaluate,5,1,7,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,e5c5c2cc-6fdc-4876-827b-88a379c88549,6338,evaluate,5,1,7,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,604,e5c5c2cc-6fdc-4876-827b-88a379c88549,6339,apply,3,1,7,3,0.40895129442738043,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,615,0dad7abe-2042-439f-8ea5-004ef185c676,6415,evaluate,5,1,7,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,615,0dad7abe-2042-439f-8ea5-004ef185c676,6416,evaluate,5,1,7,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,615,0dad7abe-2042-439f-8ea5-004ef185c676,6417,evaluate,5,1,7,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,615,0dad7abe-2042-439f-8ea5-004ef185c676,6418,evaluate,5,1,7,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,615,0dad7abe-2042-439f-8ea5-004ef185c676,6419,evaluate,5,1,7,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,615,0dad7abe-2042-439f-8ea5-004ef185c676,6420,evaluate,5,1,7,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,615,0dad7abe-2042-439f-8ea5-004ef185c676,6421,evaluate,5,1,7,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,617,9a0f8f95-ed2e-4eb2-829a-70dd135ec25d,6430,evaluate,5,1,3,5,0.3407927453561504,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,617,9a0f8f95-ed2e-4eb2-829a-70dd135ec25d,6431,evaluate,5,1,3,5,0.3407927453561504,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,617,9a0f8f95-ed2e-4eb2-829a-70dd135ec25d,6432,evaluate,5,0,3,0,0.3407927453561504,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6494,understand,2,1,10,2,0.4805177709521721,mid,recommend failed subtopic materials,recommend apply questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6495,evaluate,5,1,10,5,0.4805177709521721,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6496,evaluate,5,1,10,5,0.4805177709521721,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6497,evaluate,5,1,10,5,0.4805177709521721,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6498,evaluate,5,1,10,5,0.4805177709521721,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6499,evaluate,5,1,10,5,0.4805177709521721,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6500,evaluate,5,1,10,5,0.4805177709521721,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6501,evaluate,5,1,10,5,0.4805177709521721,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6502,evaluate,5,1,10,5,0.4805177709521721,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,488eec3a-9068-4bc0-b37b-4d80f408bc53,6503,evaluate,5,1,10,5,0.4805177709521721,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6494,understand,2,0,10,0,0.40895129442738043,mid,recommend failed subtopic materials,recommend remember questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6495,evaluate,5,1,10,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6496,evaluate,5,1,10,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6497,evaluate,5,1,10,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6498,evaluate,5,1,10,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6499,evaluate,5,1,10,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6500,evaluate,5,1,10,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6501,evaluate,5,1,10,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6502,evaluate,5,0,10,0,0.40895129442738043,mid,recommend failed subtopic materials,recommend analyze questions
11109,8.0,627,5ad048bd-c514-4153-a531-23106b34684d,6503,evaluate,5,1,10,5,0.40895129442738043,mid,recommend failed subtopic materials,recommend create questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6494,understand,2,1,10,2,0.22492321193505926,low,recommend failed subtopic materials,recommend apply questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6495,evaluate,5,1,10,5,0.22492321193505926,low,recommend failed subtopic materials,recommend create questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6496,evaluate,5,1,10,5,0.22492321193505926,low,recommend failed subtopic materials,recommend create questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6497,evaluate,5,0,10,0,0.22492321193505926,low,recommend failed subtopic materials,recommend analyze questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6498,evaluate,5,0,10,0,0.22492321193505926,low,recommend failed subtopic materials,recommend analyze questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6499,evaluate,5,1,10,5,0.22492321193505926,low,recommend failed subtopic materials,recommend create questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6500,evaluate,5,0,10,0,0.22492321193505926,low,recommend failed subtopic materials,recommend analyze questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6501,evaluate,5,1,10,5,0.22492321193505926,low,recommend failed subtopic materials,recommend create questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6502,evaluate,5,0,10,0,0.22492321193505926,low,recommend failed subtopic materials,recommend analyze questions
11109,8.0,627,7e8e85c9-16c4-4f84-a007-c78adc50d97d,6503,evaluate,5,0,10,0,0.22492321193505926,low,recommend failed subtopic materials,recommend analyze questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6523,understand,2,1,10,2,0.2760421237384818,low,recommend failed subtopic materials,recommend apply questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6524,evaluate,5,1,10,5,0.2760421237384818,low,recommend failed subtopic materials,recommend create questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6525,evaluate,5,1,10,5,0.2760421237384818,low,recommend failed subtopic materials,recommend create questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6526,evaluate,5,0,10,0,0.2760421237384818,low,recommend failed subtopic materials,recommend analyze questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6527,evaluate,5,1,10,5,0.2760421237384818,low,recommend failed subtopic materials,recommend create questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6528,evaluate,5,1,10,5,0.2760421237384818,low,recommend failed subtopic materials,recommend create questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6529,evaluate,5,0,10,0,0.2760421237384818,low,recommend failed subtopic materials,recommend analyze questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6530,understand,2,0,10,0,0.2760421237384818,low,recommend failed subtopic materials,recommend remember questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6531,evaluate,5,1,10,5,0.2760421237384818,low,recommend failed subtopic materials,recommend create questions
11109,8.0,630,3f60de4b-359a-4413-b3d2-17ced4848590,6532,evaluate,5,0,10,0,0.2760421237384818,low,recommend failed subtopic materials,recommend analyze questions
11109,8.0,630,6869e7c8-4ad6-411e-82b7-e02ad5949a07,6523,understand,2,1,1,2,0.20447564721369021,low,recommend failed subtopic materials,recommend apply questions
11111,8.0,574,0c8667cf-6daa-43fb-9f26-628edbf270de,5773,remember,1,1,1,1,0.10223782360684511,low,recommend failed subtopic materials,recommend understand question
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5773,remember,1,1,11,1,0.2788304280186685,low,recommend failed subtopic materials,recommend understand question
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5774,understand,2,1,11,2,0.2788304280186685,low,recommend failed subtopic materials,recommend apply questions
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5775,evaluate,5,1,11,5,0.2788304280186685,low,recommend failed subtopic materials,recommend create questions
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5776,evaluate,5,1,11,5,0.2788304280186685,low,recommend failed subtopic materials,recommend create questions
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5777,understand,2,1,11,2,0.2788304280186685,low,recommend failed subtopic materials,recommend apply questions
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5778,understand,2,1,11,2,0.2788304280186685,low,recommend failed subtopic materials,recommend apply questions
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5779,remember,1,1,11,1,0.2788304280186685,low,recommend failed subtopic materials,recommend understand question
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5780,understand,2,0,11,0,0.2788304280186685,low,recommend failed subtopic materials,recommend remember questions
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5781,evaluate,5,1,11,5,0.2788304280186685,low,recommend failed subtopic materials,recommend create questions
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5782,evaluate,5,1,11,5,0.2788304280186685,low,recommend failed subtopic materials,recommend create questions
11111,8.0,574,d347f323-3936-43b7-bb35-d387749aaf81,5863,understand,2,1,11,2,0.2788304280186685,low,recommend failed subtopic materials,recommend apply questions
11111,8.0,574,e2fd98e8-5b60-41c8-8ab1-e72da8fdfee6,5773,remember,1,1,3,1,0.03407927453561504,low,recommend failed subtopic materials,recommend understand question
11111,8.0,574,e2fd98e8-5b60-41c8-8ab1-e72da8fdfee6,5774,understand,2,0,3,0,0.03407927453561504,low,recommend failed subtopic materials,recommend remember questions
11111,8.0,574,e2fd98e8-5b60-41c8-8ab1-e72da8fdfee6,5775,evaluate,5,0,3,0,0.03407927453561504,low,recommend failed subtopic materials,recommend analyze questions
11113,8.0,615,24323f68-6166-4278-aa59-56f7999f5d11,6298,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11113,8.0,615,24323f68-6166-4278-aa59-56f7999f5d11,6299,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11113,8.0,615,24323f68-6166-4278-aa59-56f7999f5d11,6300,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11113,8.0,615,65c536ff-3cf4-499d-909c-d81e8e3309b8,6298,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11113,8.0,615,65c536ff-3cf4-499d-909c-d81e8e3309b8,6299,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11113,8.0,615,65c536ff-3cf4-499d-909c-d81e8e3309b8,6300,evaluate,5,1,3,5,0.5111891180342256,mid,recommend failed subtopic materials,recommend create questions
11113,8.0,615,91fc0579-a311-4c84-b8c4-2a49962069ca,6298,evaluate,5,1,3,5,0.3407927453561504,mid,recommend failed subtopic materials,recommend create questions
